USER_ID,ITEM_ID,EVENT_TYPE,TIMESTAMP
u0060,i1046,purchase,1767113609
u0010,i1076,view,1764836496
u0075,i1011,view,1766027931
u0069,i1089,view,1766836862
u0093,i1015,view,1765576413
u0013,i1012,view,1765243857
u0020,i1087,purchase,1766579389
u0056,i1053,purchase,1764723522
u0030,i1081,view,1767072546
u0092,i1028,purchase,1766166192
u0053,i1080,purchase,1764806374
u0086,i1027,view,1764919934
u0092,i1063,add_to_cart,1765139632
u0072,i1056,view,1766642047
u0047,i1059,view,1765103851
u0100,i1075,view,1764782334
u0082,i1035,view,1765813747
u0056,i1077,view,1766668045
u0057,i1019,view,1766648256
u0055,i1082,view,1766617286
u0075,i1075,purchase,1765709268
u0077,i1031,view,1766037204
u0063,i1029,view,1766767451
u0002,i1095,view,1764902442
u0026,i1046,view,1765607030
u0071,i1019,add_to_cart,1765808289
u0079,i1087,view,1765779101
u0093,i1038,view,1764955303
u0044,i1092,add_to_cart,1764612520
u0052,i1068,view,1764722585
u0011,i1096,view,1765483634
u0073,i1076,view,1765109196
u0064,i1034,view,1766240640
u0058,i1092,view,1767132928
u0036,i1020,view,1766322435
u0022,i1087,view,1766462611
u0023,i1086,view,1765205229
u0013,i1022,add_to_cart,1766399844
u0002,i1060,view,1764978960
u0039,i1059,view,1766946096
u0029,i1004,view,1764827086
u0066,i1026,purchase,1764923610
u0084,i1040,view,1766735534
u0022,i1096,view,1765612044
u0067,i1063,purchase,1765297760
u0029,i1089,view,1764992268
u0096,i1081,view,1766837128
u0001,i1065,add_to_cart,1765688968
u0065,i1082,view,1764877627
u0078,i1096,view,1766726829
u0083,i1046,add_to_cart,1766888453
u0009,i1006,view,1766171814
u0053,i1025,view,1765372860
u0064,i1026,view,1765183279
u0062,i1036,add_to_cart,1767109201
u0009,i1100,add_to_cart,1765614468
u0016,i1071,view,1766285390
u0003,i1052,view,1765934114
u0034,i1053,view,1765364998
u0078,i1026,view,1765901410
u0082,i1071,view,1767148981
u0055,i1052,view,1765868117
u0032,i1061,view,1764832959
u0060,i1042,add_to_cart,1765537557
u0037,i1096,view,1765695814
u0039,i1098,view,1765605139
u0059,i1087,add_to_cart,1766155948
u0052,i1070,view,1764613811
u0007,i1054,view,1767133872
u0020,i1060,add_to_cart,1766453076
u0043,i1035,view,1766127578
u0035,i1047,view,1766569363
u0017,i1011,view,1764850022
u0058,i1054,view,1764938418
u0031,i1005,view,1767124250
u0096,i1064,view,1764671494
u0003,i1062,view,1765999881
u0090,i1074,view,1766022621
u0033,i1041,view,1766458572
u0023,i1037,view,1766653135
u0021,i1017,view,1765556989
u0028,i1029,view,1765898211
u0074,i1030,view,1764608420
u0095,i1018,add_to_cart,1764654546
u0063,i1041,view,1765750666
u0050,i1030,view,1767090408
u0073,i1090,add_to_cart,1766770947
u0094,i1042,view,1765381850
u0005,i1078,view,1765103650
u0029,i1063,view,1765416806
u0045,i1025,view,1765598005
u0083,i1035,add_to_cart,1766383745
u0061,i1004,view,1766381062
u0083,i1041,view,1765156193
u0036,i1010,add_to_cart,1766114027
u0083,i1081,view,1765275748
u0099,i1056,add_to_cart,1765656493
u0010,i1096,add_to_cart,1766713734
u0012,i1051,add_to_cart,1765271712
u0094,i1057,view,1766732689
u0087,i1074,view,1765950452
u0027,i1048,view,1766221525
u0034,i1068,add_to_cart,1766639713
u0014,i1049,purchase,1765876868
u0076,i1001,view,1766378542
u0016,i1071,add_to_cart,1765751484
u0067,i1084,add_to_cart,1766460278
u0070,i1065,view,1765413832
u0060,i1040,add_to_cart,1766621626
u0002,i1037,view,1765974585
u0069,i1009,purchase,1765146040
u0048,i1072,purchase,1766848179
u0015,i1098,view,1765883143
u0023,i1097,view,1766285582
u0093,i1100,view,1765924327
u0094,i1003,view,1766099362
u0008,i1089,add_to_cart,1766426483
u0064,i1013,add_to_cart,1766844885
u0010,i1077,view,1765943061
u0074,i1078,view,1765869885
u0089,i1097,view,1765170403
u0011,i1025,view,1765276739
u0020,i1040,purchase,1764725132
u0036,i1040,purchase,1765247081
u0014,i1091,view,1766157738
u0070,i1026,view,1765011571
u0028,i1071,purchase,1764680214
u0085,i1090,add_to_cart,1765706830
u0088,i1073,view,1766288295
u0037,i1058,view,1764634664
u0028,i1060,add_to_cart,1766641231
u0083,i1089,view,1765873766
u0038,i1091,view,1765502612
u0018,i1052,add_to_cart,1765602090
u0087,i1083,view,1766833514
u0090,i1020,view,1766169775
u0012,i1071,view,1764813697
u0063,i1022,view,1766418574
u0064,i1044,view,1766589473
u0090,i1010,add_to_cart,1765815103
u0053,i1006,view,1765855876
u0032,i1079,view,1766995032
u0056,i1016,view,1766297967
u0009,i1016,add_to_cart,1764889581
u0094,i1025,view,1765875366
u0039,i1037,view,1765811453
u0030,i1042,view,1764774344
u0038,i1062,view,1765239760
u0035,i1004,view,1765824674
u0014,i1019,view,1764822911
u0046,i1067,view,1766609345
u0039,i1080,add_to_cart,1766438889
u0063,i1092,add_to_cart,1767150804
u0022,i1017,view,1766806268
u0065,i1096,add_to_cart,1767065159
u0036,i1040,add_to_cart,1765883661
u0054,i1018,view,1766086569
u0032,i1067,view,1766011089
u0077,i1056,view,1765586987
u0019,i1041,add_to_cart,1765864636
u0054,i1030,view,1766134150
u0076,i1079,add_to_cart,1766283841
u0094,i1033,view,1765438840
u0043,i1016,view,1767031360
u0097,i1029,view,1766584130
u0035,i1006,view,1766314762
u0054,i1081,view,1765293702
u0083,i1100,view,1767115689
u0001,i1059,view,1764740969
u0055,i1090,add_to_cart,1765879084
u0075,i1094,view,1766968767
u0061,i1001,add_to_cart,1765073546
u0018,i1022,add_to_cart,1767087655
u0009,i1005,purchase,1764777113
u0001,i1070,view,1764854346
u0076,i1048,add_to_cart,1765949760
u0064,i1029,view,1766811240
u0076,i1097,view,1765138307
u0032,i1035,view,1765646754
u0012,i1044,view,1765066589
u0091,i1005,view,1765804246
u0023,i1037,view,1764903611
u0090,i1034,view,1764660110
u0095,i1044,view,1765092244
u0013,i1096,purchase,1764885581
u0012,i1061,view,1766028140
u0077,i1067,add_to_cart,1766225681
u0033,i1056,view,1766431074
u0094,i1036,view,1765434556
u0019,i1012,view,1766211580
u0061,i1076,view,1766433298
u0100,i1064,view,1766784222
u0053,i1020,add_to_cart,1766976569
u0068,i1028,view,1765136279
u0094,i1063,view,1765052129
u0001,i1084,view,1765895206
u0002,i1042,view,1766582010
u0034,i1029,view,1766496068
u0042,i1100,add_to_cart,1766225063
u0026,i1020,add_to_cart,1766494015
u0012,i1027,view,1765879743
u0003,i1088,view,1765686851
u0027,i1072,add_to_cart,1766412904
u0023,i1078,view,1765077820
u0048,i1076,view,1765002758
u0015,i1051,purchase,1765683162
u0055,i1095,view,1766359405
u0075,i1015,add_to_cart,1765969465
u0007,i1034,add_to_cart,1766937287
u0014,i1005,purchase,1765292565
u0097,i1080,view,1764638815
u0071,i1006,view,1766124516
u0099,i1031,view,1765350047
u0097,i1100,add_to_cart,1766076793
u0009,i1022,view,1767170575
u0074,i1029,view,1765710757
u0074,i1032,view,1766935403
u0046,i1075,add_to_cart,1764705152
u0017,i1021,add_to_cart,1766804970
u0089,i1007,view,1766280677
u0053,i1053,view,1766008844
u0029,i1038,add_to_cart,1765822722
u0099,i1055,view,1765404871
u0038,i1020,view,1766844341
u0015,i1065,view,1764914137
u0098,i1035,view,1766286407
u0028,i1088,view,1765380837
u0083,i1084,view,1765915148
u0065,i1073,view,1765019167
u0066,i1024,view,1764974430
u0031,i1028,view,1765711110
u0003,i1092,view,1766350116
u0074,i1016,view,1766777835
u0031,i1036,view,1765982516
u0063,i1035,add_to_cart,1764751054
u0066,i1003,add_to_cart,1765651930
u0037,i1038,view,1765942003
u0041,i1046,view,1764797550
u0081,i1052,view,1764636441
u0050,i1097,view,1765902927
u0052,i1065,view,1765469737
u0099,i1011,view,1765432207
u0027,i1040,view,1765389754
u0011,i1004,purchase,1764878775
u0020,i1031,view,1764615173
u0029,i1050,view,1764827983
u0086,i1004,view,1765402434
u0054,i1001,add_to_cart,1766294441
u0045,i1061,add_to_cart,1765787772
u0073,i1006,view,1765279364
u0088,i1088,view,1765772836
u0075,i1061,view,1767175393
u0073,i1071,add_to_cart,1766199547
u0067,i1074,add_to_cart,1766597472
u0086,i1075,view,1765141659
u0093,i1015,add_to_cart,1766908801
u0042,i1011,view,1766883804
u0023,i1086,add_to_cart,1765009045
u0078,i1053,add_to_cart,1765920376
u0048,i1046,view,1765916961
u0081,i1052,add_to_cart,1766062575
u0005,i1058,add_to_cart,1765050846
u0005,i1059,view,1765307396
u0093,i1055,view,1766875310
u0016,i1017,add_to_cart,1765005486
u0055,i1011,add_to_cart,1765162007
u0016,i1077,view,1765931619
u0080,i1029,purchase,1766388819
u0043,i1087,view,1765787102
u0047,i1049,add_to_cart,1765051229
u0047,i1097,view,1767047792
u0009,i1080,purchase,1765537201
u0031,i1036,add_to_cart,1766419042
u0077,i1037,add_to_cart,1766396518
u0085,i1077,add_to_cart,1765635066
u0022,i1032,view,1764940169
u0033,i1096,purchase,1766711487
u0013,i1060,view,1764674930
u0045,i1100,purchase,1765636519
u0025,i1069,view,1766669745
u0050,i1036,view,1764911596
u0088,i1085,purchase,1765475236
u0095,i1021,view,1767174816
u0071,i1002,add_to_cart,1766576071
u0061,i1041,add_to_cart,1765282771
u0017,i1039,purchase,1765173240
u0067,i1056,view,1765685467
u0094,i1028,view,1765170073
u0100,i1071,view,1765697984
u0061,i1048,view,1765016341
u0096,i1047,view,1766803947
u0090,i1017,view,1766708190
u0068,i1013,view,1767146224
u0025,i1047,view,1764824854
u0013,i1064,add_to_cart,1765177524
u0007,i1001,view,1765702876
u0010,i1069,view,1765902403
u0039,i1040,view,1765274912
u0056,i1059,add_to_cart,1765093630
u0017,i1043,add_to_cart,1766495018
u0099,i1024,purchase,1765551828
u0030,i1037,add_to_cart,1765355796
u0001,i1054,add_to_cart,1765360212
u0033,i1071,view,1765594148
u0054,i1084,purchase,1765259725
u0056,i1042,view,1766274483
u0092,i1062,view,1765057648
u0059,i1015,view,1765566961
u0025,i1026,view,1765285173
u0033,i1036,view,1766181015
u0052,i1040,add_to_cart,1767111840
u0096,i1022,purchase,1764678912
u0007,i1092,add_to_cart,1765080125
u0065,i1002,view,1766750201
u0088,i1028,view,1767187191
u0056,i1029,view,1765284386
u0027,i1099,view,1764911650
u0024,i1017,view,1765537987
u0004,i1098,view,1765572050
u0024,i1066,view,1765997894
u0003,i1056,view,1766997242
u0027,i1026,view,1765853222
u0097,i1013,view,1767022798
u0087,i1077,view,1765213441
u0085,i1056,view,1765536520
u0039,i1066,view,1766670394
u0049,i1019,view,1765938622
u0028,i1033,add_to_cart,1765480992
u0063,i1007,view,1765532859
u0074,i1050,add_to_cart,1765538360
u0095,i1050,purchase,1764748333
u0010,i1058,view,1764934291
u0072,i1090,add_to_cart,1767101951
u0025,i1077,view,1765503048
u0027,i1080,view,1764835295
u0062,i1027,view,1765240305
u0097,i1052,view,1764770636
u0004,i1091,add_to_cart,1766418638
u0012,i1050,view,1764816163
u0089,i1047,view,1766464530
u0052,i1027,view,1766270734
u0086,i1031,view,1764951072
u0020,i1096,purchase,1765417282
u0058,i1073,add_to_cart,1764981519
u0005,i1012,view,1765100366
u0060,i1099,add_to_cart,1764913209
u0015,i1043,view,1766393397
u0015,i1007,view,1766210011
u0088,i1029,view,1767007423
u0096,i1091,purchase,1764985623
u0086,i1066,view,1766633548
u0044,i1063,add_to_cart,1766857476
u0004,i1077,add_to_cart,1766372639
u0008,i1048,view,1764695751
u0017,i1064,purchase,1766994544
u0051,i1022,view,1766239551
u0065,i1022,view,1765965169
u0035,i1066,view,1766304776
u0075,i1056,view,1764862197
u0056,i1046,view,1764706853
u0017,i1096,view,1766985377
u0005,i1093,view,1765806710
u0027,i1089,view,1765102818
u0067,i1070,view,1766227114
u0066,i1057,view,1766617046
u0096,i1090,view,1765201257
u0035,i1026,view,1765058877
u0053,i1001,purchase,1765286588
u0087,i1004,view,1764890251
u0080,i1090,view,1765478440
u0013,i1099,purchase,1765900608
u0027,i1017,view,1766447264
u0032,i1056,view,1766276470
u0089,i1091,add_to_cart,1765764694
u0085,i1089,add_to_cart,1765637423
u0014,i1016,view,1765348789
u0022,i1075,view,1765400558
u0009,i1072,add_to_cart,1766962474
u0097,i1014,purchase,1764977351
u0058,i1009,view,1767026084
u0004,i1027,purchase,1764662273
u0017,i1058,view,1765648529
u0099,i1065,add_to_cart,1765105264
u0015,i1043,view,1765050082
u0100,i1005,purchase,1764790260
u0082,i1002,view,1765037430
u0096,i1085,view,1767043947
u0052,i1053,view,1766001081
u0086,i1046,view,1765834804
u0059,i1042,view,1766346140
u0093,i1086,view,1766573527
u0041,i1037,view,1767093367
u0007,i1040,view,1766774274
u0006,i1009,view,1765323952
u0095,i1023,add_to_cart,1766251116
u0040,i1073,purchase,1764852087
u0076,i1035,view,1766599998
u0098,i1088,view,1764769082
u0089,i1035,add_to_cart,1766636016
u0062,i1097,add_to_cart,1765906433
u0045,i1046,view,1766075575
u0019,i1045,view,1764983731
u0050,i1094,view,1764796608
u0041,i1025,view,1765778225
u0048,i1052,add_to_cart,1764841589
u0006,i1093,view,1766651498
u0041,i1032,view,1764831772
u0034,i1062,add_to_cart,1765653174
u0043,i1001,view,1765495893
u0089,i1083,view,1765499907
u0018,i1011,view,1765353928
u0097,i1095,view,1765174246
u0072,i1061,purchase,1766700834
u0095,i1020,view,1765803533
u0032,i1088,view,1766363533
u0003,i1086,view,1767064293
u0068,i1079,view,1766914319
u0002,i1017,view,1767000940
u0068,i1036,view,1767010962
u0062,i1025,view,1765775857
u0028,i1065,view,1765384838
u0095,i1094,view,1766899207
u0084,i1097,view,1764966015
u0019,i1085,view,1765615621
u0082,i1037,view,1765431107
u0015,i1095,add_to_cart,1766771500
u0046,i1030,view,1766767680
u0017,i1007,view,1765120152
u0100,i1003,add_to_cart,1766605738
u0040,i1088,view,1767134400
u0089,i1058,add_to_cart,1764765340
u0005,i1080,view,1765738249
u0079,i1002,view,1764635383
u0047,i1092,view,1766092441
u0077,i1027,view,1767184427
u0053,i1062,view,1766939508
u0090,i1099,view,1766792669
u0092,i1076,view,1766794800
u0042,i1036,view,1766268224
u0016,i1026,view,1764966072
u0024,i1021,view,1766790862
u0091,i1003,view,1765190255
u0011,i1046,view,1766164196
u0023,i1023,view,1765930875
u0024,i1079,view,1766242957
u0012,i1046,view,1766791029
u0029,i1002,view,1765898797
u0039,i1008,add_to_cart,1765727625
u0045,i1087,add_to_cart,1765466210
u0085,i1087,view,1765759345
u0025,i1073,view,1766110282
u0014,i1064,view,1765291692
u0037,i1048,view,1766566939
u0052,i1021,view,1766668856
u0045,i1062,view,1766500556
u0023,i1013,view,1766179052
u0020,i1061,view,1766593783
u0019,i1059,view,1766647532
u0081,i1026,view,1765657826
u0057,i1031,view,1766344941
u0077,i1017,view,1766070800
u0020,i1048,purchase,1767130001
u0070,i1008,view,1765060515
u0012,i1092,view,1766288789
u0038,i1068,view,1764984454
u0087,i1040,view,1766730763
u0025,i1089,view,1765373677
u0044,i1028,view,1765425767
u0089,i1006,add_to_cart,1766658315
u0062,i1024,add_to_cart,1764884153
u0096,i1097,view,1764976124
u0087,i1011,add_to_cart,1765880409
u0012,i1028,add_to_cart,1764628729
u0094,i1086,view,1766428395
u0036,i1084,view,1766826988
u0044,i1017,view,1766031245
u0099,i1013,view,1766960355
u0052,i1054,purchase,1765705776
u0083,i1075,view,1764674257
u0004,i1093,add_to_cart,1765421900
u0067,i1004,purchase,1765646211
u0039,i1029,view,1766574740
u0099,i1015,view,1766180406
u0019,i1066,view,1766867655
u0080,i1059,view,1764987380
u0037,i1002,purchase,1765478989
u0079,i1029,view,1766424537
u0048,i1045,add_to_cart,1765142085
u0082,i1077,view,1767153196
u0080,i1052,add_to_cart,1766894312
u0035,i1069,view,1765277631
u0089,i1074,view,1766906693
u0021,i1007,view,1764853929
u0050,i1032,view,1767191032
u0012,i1083,view,1766570928
u0092,i1056,view,1766741288
u0098,i1028,view,1766873676
u0044,i1020,view,1765171438
u0063,i1099,purchase,1766833221
u0061,i1051,view,1766930510
u0037,i1033,add_to_cart,1765389661
u0095,i1082,view,1764896903
u0066,i1058,view,1766082684
u0020,i1016,view,1765690998
u0081,i1097,view,1766363776
u0073,i1050,view,1766046460
u0048,i1075,view,1767090146
u0027,i1026,purchase,1766914926
u0089,i1035,view,1765216382
u0033,i1095,add_to_cart,1766346730
u0042,i1098,view,1764924266
u0035,i1011,view,1766864615
u0067,i1070,view,1765974162
u0002,i1087,view,1766502116
u0071,i1088,view,1765992636
u0004,i1037,view,1765796211
u0001,i1014,add_to_cart,1765997256
u0061,i1077,view,1766406511
u0045,i1058,view,1766948825
u0096,i1051,view,1767037953
u0083,i1099,view,1764858943
u0012,i1023,view,1765144493
u0092,i1046,view,1766915643
u0064,i1086,add_to_cart,1765060953
u0094,i1038,view,1765454576
u0040,i1009,add_to_cart,1766843783
u0008,i1026,add_to_cart,1766076100
u0016,i1055,view,1764842330
u0098,i1056,add_to_cart,1765411397
u0078,i1041,add_to_cart,1766030291
u0097,i1011,purchase,1767026423
u0081,i1092,view,1764887924
u0003,i1040,view,1766249579
u0054,i1012,view,1765960994
u0093,i1045,view,1765407143
u0036,i1079,view,1766805757
u0049,i1036,view,1765902444
u0054,i1096,view,1766991590
u0034,i1024,view,1766000626
u0023,i1089,add_to_cart,1765876879
u0007,i1086,view,1766427732
u0004,i1002,add_to_cart,1766560868
u0029,i1090,purchase,1764834604
u0043,i1009,view,1766047951
u0100,i1024,view,1764777969
u0025,i1066,purchase,1765450400
u0029,i1069,view,1765062393
u0003,i1012,view,1765719781
u0012,i1058,view,1765861910
u0006,i1025,view,1766036501
u0054,i1095,view,1766401486
u0073,i1002,view,1766936851
u0024,i1027,view,1765839152
u0072,i1069,view,1766851313
u0089,i1031,add_to_cart,1766850309
u0036,i1072,view,1765210500
u0097,i1053,view,1764642083
u0095,i1026,view,1765723852
u0036,i1058,view,1765498711
u0064,i1090,view,1765541896
u0042,i1015,add_to_cart,1764726455
u0062,i1056,view,1766586844
u0085,i1048,add_to_cart,1766356820
u0091,i1083,add_to_cart,1766056745
u0004,i1013,add_to_cart,1767007607
u0018,i1090,view,1766420673
u0099,i1052,view,1766561708
u0024,i1059,view,1766817407
u0047,i1068,view,1765288960
u0024,i1091,view,1766931670
u0062,i1055,view,1766459640
u0062,i1029,add_to_cart,1766133216
u0040,i1088,view,1767142133
u0051,i1092,add_to_cart,1766160471
u0092,i1018,view,1766113093
u0001,i1072,view,1765871729
u0080,i1035,view,1764716275
u0008,i1044,view,1764913076
u0076,i1055,view,1764943884
u0062,i1057,view,1764715340
u0012,i1036,view,1766026166
u0098,i1026,view,1766459871
u0051,i1099,view,1767073945
u0075,i1098,purchase,1766390989
u0052,i1080,add_to_cart,1766699847
u0060,i1033,view,1765136367
u0030,i1026,add_to_cart,1766859954
u0061,i1012,purchase,1766750240
u0041,i1031,view,1766645932
u0079,i1001,view,1764753961
u0080,i1055,view,1765997329
u0071,i1078,view,1767124410
u0037,i1079,add_to_cart,1765127643
u0030,i1071,view,1765805250
u0071,i1081,view,1765687202
u0049,i1044,view,1765806793
u0040,i1093,view,1764991453
u0072,i1043,purchase,1766144081
u0073,i1031,view,1765215612
u0061,i1057,view,1765618093
u0062,i1047,view,1767158855
u0036,i1054,view,1764948059
u0011,i1099,view,1766464877
u0055,i1096,view,1766351603
u0076,i1042,view,1765297523
u0045,i1096,add_to_cart,1765696864
u0026,i1014,view,1767021047
u0024,i1036,view,1764750867
u0095,i1019,view,1766305278
u0038,i1047,add_to_cart,1765338675
u0097,i1092,add_to_cart,1764655131
u0053,i1092,view,1766684388
u0098,i1004,view,1765854031
u0060,i1092,view,1766994752
u0064,i1087,view,1766231875
u0025,i1013,add_to_cart,1766388671
u0014,i1082,view,1764617155
u0007,i1014,view,1767132073
u0008,i1049,purchase,1765271697
u0026,i1098,add_to_cart,1766308462
u0008,i1081,view,1767077417
u0061,i1050,add_to_cart,1765910018
u0086,i1036,view,1765437196
u0018,i1095,view,1765702020
u0065,i1045,view,1764731459
u0031,i1033,view,1765274065
u0046,i1089,view,1766145320
u0003,i1077,view,1765969569
u0002,i1024,add_to_cart,1766113463
u0014,i1077,view,1765445229
u0061,i1011,purchase,1764988234
u0097,i1020,view,1765087978
u0049,i1025,view,1764993835
u0097,i1022,view,1764986989
u0031,i1019,add_to_cart,1765482802
u0058,i1006,purchase,1764614641
u0041,i1081,view,1765225796
u0020,i1076,view,1766743526
u0090,i1019,view,1766718495
u0090,i1014,view,1764665858
u0028,i1024,view,1766300715
u0072,i1094,view,1764832559
u0010,i1015,purchase,1765289561
u0023,i1078,add_to_cart,1765926849
u0012,i1083,view,1765593121
u0033,i1003,add_to_cart,1765595696
u0096,i1035,add_to_cart,1766108511
u0016,i1081,view,1764982002
u0070,i1019,view,1764849298
u0095,i1094,view,1766459533
u0027,i1075,add_to_cart,1765378731
u0007,i1080,add_to_cart,1764638092
u0010,i1074,view,1766369300
u0006,i1015,view,1766536795
u0012,i1079,view,1765197018
u0038,i1093,view,1766828360
u0024,i1002,add_to_cart,1766161380
u0020,i1085,add_to_cart,1765694521
u0052,i1075,view,1767178257
u0048,i1097,view,1765238715
u0022,i1017,view,1765394359
u0091,i1020,view,1765557378
u0019,i1040,view,1766216672
u0073,i1096,view,1765658590
u0072,i1035,view,1764994428
u0081,i1081,view,1765188649
u0057,i1009,view,1766289056
u0024,i1064,add_to_cart,1767069485
u0064,i1042,view,1766503428
u0058,i1005,view,1767021022
u0057,i1029,purchase,1767186528
u0075,i1058,view,1765532456
u0069,i1048,purchase,1765174055
u0070,i1046,view,1765606101
u0049,i1019,view,1766853225
u0021,i1003,add_to_cart,1765608255
u0094,i1088,view,1765145450
u0004,i1066,purchase,1765234021
u0086,i1064,view,1766579187
u0046,i1033,add_to_cart,1764791970
u0069,i1091,view,1765463034
u0068,i1073,view,1765415610
u0010,i1033,view,1764986626
u0016,i1066,add_to_cart,1764991473
u0090,i1072,view,1765490979
u0001,i1035,add_to_cart,1765824764
u0051,i1034,view,1767055993
u0058,i1003,add_to_cart,1766905392
u0027,i1089,view,1765719455
u0029,i1076,purchase,1764863836
u0085,i1045,view,1765250646
u0055,i1010,purchase,1766928215
u0052,i1052,view,1765460785
u0078,i1065,purchase,1764882638
u0095,i1088,view,1766354586
u0051,i1021,view,1765256679
u0053,i1046,view,1764978534
u0099,i1098,view,1766151319
u0046,i1053,add_to_cart,1766903409
u0053,i1031,view,1766893540
u0086,i1078,add_to_cart,1767141636
u0089,i1014,view,1764850255
u0051,i1076,add_to_cart,1765968908
u0039,i1075,view,1765957151
u0061,i1020,add_to_cart,1765625560
u0047,i1038,view,1765688589
u0031,i1023,view,1766049286
u0010,i1069,purchase,1766736034
u0048,i1063,view,1765339040
u0023,i1063,add_to_cart,1766673991
u0021,i1017,view,1766315637
u0072,i1055,view,1765305468
u0024,i1060,view,1765369142
u0067,i1012,purchase,1765659388
u0014,i1085,add_to_cart,1766950264
u0047,i1083,view,1765223163
u0033,i1082,view,1766406540
u0034,i1085,view,1765973872
u0081,i1003,purchase,1766312762
u0043,i1067,view,1766240091
u0021,i1100,view,1765149339
u0035,i1029,add_to_cart,1764883579
u0008,i1048,view,1766182080
u0085,i1002,view,1766985906
u0011,i1083,add_to_cart,1766508141
u0048,i1097,view,1765438171
u0063,i1016,view,1766683748
u0063,i1087,view,1766621904
u0076,i1088,view,1765348058
u0018,i1093,view,1766392937
u0022,i1075,purchase,1767019829
u0058,i1056,view,1765664772
u0093,i1038,view,1766048006
u0075,i1017,view,1765547125
u0069,i1016,view,1766572707
u0005,i1075,add_to_cart,1766527732
u0040,i1009,add_to_cart,1765661599
u0020,i1051,add_to_cart,1764638527
u0094,i1006,view,1765775880
u0066,i1011,view,1766992656
u0032,i1061,view,1765418477
u0084,i1055,add_to_cart,1766178724
u0071,i1061,view,1765129717
u0022,i1018,view,1765957128
u0050,i1022,view,1765121487
u0025,i1032,view,1765742691
u0089,i1042,view,1767039653
u0034,i1027,add_to_cart,1765738538
u0038,i1057,view,1767172364
u0011,i1051,view,1765540416
u0033,i1005,purchase,1765929421
u0037,i1018,view,1766773526
u0097,i1008,view,1767182700
u0082,i1063,view,1765959410
u0035,i1087,view,1767136465
u0036,i1097,view,1766841941
u0083,i1069,add_to_cart,1764620887
u0043,i1094,view,1767044682
u0068,i1050,view,1765578711
u0028,i1100,view,1766977785
u0088,i1097,view,1765687485
u0017,i1071,view,1765809196
u0005,i1037,purchase,1765839062
u0058,i1012,view,1764858979
u0080,i1060,add_to_cart,1766892278
u0091,i1082,add_to_cart,1766473442
u0017,i1035,add_to_cart,1765163050
u0022,i1093,view,1766657205
u0097,i1051,view,1766671727
u0089,i1009,view,1765350723
u0011,i1020,view,1767048301
u0033,i1093,view,1766125616
u0040,i1033,add_to_cart,1767013428
u0021,i1065,view,1765041051
u0044,i1038,view,1766829468
u0037,i1010,view,1766654647
u0019,i1062,view,1765198455
u0045,i1015,view,1765645736
u0007,i1052,view,1764836991
u0039,i1031,view,1766260389
u0037,i1056,view,1766355651
u0029,i1002,view,1766543304
u0074,i1073,view,1766368250
u0034,i1067,view,1765823571
u0040,i1077,view,1766114325
u0067,i1097,add_to_cart,1765246938
u0061,i1018,view,1765439941
u0087,i1048,view,1764703921
u0038,i1035,add_to_cart,1765970144
u0008,i1090,add_to_cart,1766163638
u0005,i1046,view,1764908982
u0023,i1093,view,1766006544
u0023,i1087,purchase,1766791938
u0011,i1061,view,1765136113
u0085,i1070,view,1766504849
u0056,i1008,purchase,1765288339
u0035,i1082,view,1765670630
u0097,i1045,add_to_cart,1765754035
u0094,i1042,view,1766196827
u0029,i1065,view,1766995632
u0034,i1066,view,1766871407
u0021,i1075,add_to_cart,1764979624
u0066,i1073,view,1766432502
u0034,i1020,add_to_cart,1765669679
u0029,i1025,view,1765203110
u0077,i1066,view,1765079095
u0039,i1058,view,1765344244
u0051,i1069,purchase,1764908492
u0050,i1043,view,1766441719
u0034,i1077,add_to_cart,1766214104
u0083,i1046,view,1765189557
u0034,i1055,view,1765816622
u0009,i1045,purchase,1765734990
u0095,i1020,add_to_cart,1767012882
u0020,i1094,view,1766947158
u0020,i1062,purchase,1766239187
u0082,i1011,view,1766334162
u0048,i1065,view,1766520323
u0009,i1036,view,1766333483
u0087,i1005,view,1766039482
u0009,i1027,add_to_cart,1766234514
u0067,i1071,view,1765202096
u0056,i1094,add_to_cart,1764669176
u0066,i1032,add_to_cart,1766736548
u0014,i1023,view,1765014025
u0031,i1037,view,1765339608
u0027,i1063,view,1766991971
u0074,i1038,view,1765652977
u0033,i1018,view,1766258177
u0001,i1026,view,1766576155
u0015,i1019,view,1765857037
u0029,i1067,purchase,1765381630
u0048,i1058,add_to_cart,1766951294
u0066,i1042,add_to_cart,1766766256
u0053,i1094,view,1764674757
u0052,i1021,view,1766315899
u0032,i1091,add_to_cart,1767064135
u0020,i1063,view,1766519303
u0077,i1012,view,1765539319
u0052,i1009,view,1766475053
u0067,i1064,view,1766620331
u0055,i1055,view,1765911889
u0023,i1092,add_to_cart,1766356820
u0060,i1029,add_to_cart,1765038031
u0075,i1090,view,1765981653
u0076,i1028,purchase,1765931329
u0033,i1011,add_to_cart,1766906288
u0071,i1081,view,1765427371
u0005,i1096,add_to_cart,1766757985
u0038,i1044,view,1765293079
u0053,i1015,add_to_cart,1764686184
u0057,i1028,view,1765045063
u0080,i1029,view,1765236427
u0080,i1044,purchase,1766573244
u0019,i1051,view,1765721072
u0080,i1058,add_to_cart,1766923772
u0056,i1075,view,1766480635
u0047,i1021,add_to_cart,1764816568
u0083,i1094,view,1765497180
